protein,det_rate_train_val,det_rate_test,log2_mean_train_val,log2_sd_train_val,log2_mean_test,log2_sd_test
ATP14,0.9892833221701273,0.9968567579703638,24.260113,1.3923588,24.203386,1.4928842
ATP15,1.0,1.0,25.2187,0.8845755,25.329514,0.860385
ATP16,0.990846171020317,0.9948361023798833,23.70495,0.75350904,23.89002,0.7789652
ATP17,0.9992185755749051,1.0,24.586905,0.9514242,24.664282,0.99332017
ATP18,0.9991069435141773,0.9995509654243376,24.298815,0.8725692,24.364887,0.87575907
ATP19,0.9921857557490511,0.9979793444095195,23.357338,1.229405,23.507973,1.2673495
ATP2,1.0,1.0,27.969452,0.7602894,28.069376,0.77655435
ATP20,0.9996651038178165,1.0,25.1712,0.9654795,25.263718,0.9549352
ATP22,0.714891716901094,0.6872474180511899,17.540525,1.3807575,17.571167,1.3540113
ATP23,0.806206742576468,0.8201616524472385,21.645685,1.2050066,21.798264,1.164388
ATP25,0.7540745702165662,0.7577458464301752,19.168222,1.6784695,19.149446,1.6582776
ATP3,0.9998883679392722,1.0,25.500925,0.78225917,25.673159,0.81768984
ATP4,0.9998883679392722,1.0,25.629883,0.83233273,25.772524,0.8896831
ATP5,1.0,1.0,25.832111,0.5557636,25.867292,0.55664104
ATP6,0.477561955793704,0.4519533004041311,20.485464,1.2079157,20.684328,1.2087164
ATP7,0.9998883679392722,0.9997754827121689,25.774727,0.84106636,25.846752,0.83799237
ATR1,0.010270149586961375,0.006511001347103727,17.188684,1.6661775,17.727842,1.556544
ATS1,0.6342933690555927,0.5911540188594522,18.213285,1.1902603,18.265884,1.1529783
ATX1,0.5265684304532262,0.5067355186349349,19.91441,1.1589496,19.732157,1.035803
ATX2,0.016633177048448314,0.010103277952402335,16.822636,0.6561096,16.705776,0.6640991
AUR1,0.7460370618441616,0.7312528064660979,19.540148,1.0478493,19.697294,1.0746416
AVL9,0.9807992855548113,0.9896722047597665,20.867353,0.52300394,20.887312,0.5340352
AVO1,0.6904442956016968,0.6459362370902559,17.73899,0.6562637,17.76833,0.6413032
AVO2,0.16197812011609733,0.13426133812303548,15.344166,0.70825016,15.485895,0.7481404
AVT1,0.9022103148024112,0.9202963628199371,18.572649,0.79634637,18.663973,0.8391644
AVT2,0.0,0.0,,,,
AVT3,0.9604822505023443,0.9806915132465199,19.544903,0.7222109,19.783304,0.76674736
AVT4,0.5925429783433802,0.5554557700942973,17.624693,0.84734225,17.6545,0.8297686
AVT5,0.0,0.0,,,,
AVT6,0.14422862246037063,0.15806017063313876,19.890877,0.749982,19.962383,0.7503454
AVT7,0.3083277517302969,0.20610687022900764,19.965055,0.923052,19.730928,0.98393506
AXL1,0.0,0.0,,,,
AXL2,0.10192007144451887,0.10731926358329591,16.68457,0.94408673,16.81056,0.8719135
AYR1,0.9995534717570886,0.9997754827121689,22.57466,0.7970189,22.765142,0.7216337
AYT1,0.023219468631390936,0.039964077233947015,16.388136,0.563603,16.417318,0.65617144
AZF1,0.7150033489618218,0.6636731028289178,18.326523,1.1498904,18.337101,1.118815
BAG7,0.09176155391828533,0.061517736865738665,17.185125,0.7863296,16.992516,0.7590853
BAP2,0.8759767805313686,0.9321957790749887,19.037485,0.80571014,19.255026,0.72827744
BAP3,0.8768698370171913,0.899416255051639,19.854671,1.2045375,19.929287,1.1794438
BAR1,0.0,0.0,,,,
BAS1,0.5783657066309444,0.5370453524921419,17.108652,1.0614944,17.086971,1.0463427
BAT1,0.9997767358785443,1.0,24.599112,0.7459463,24.606295,0.693666
BAT2,0.9448537620004466,0.9800179613830265,23.818316,1.8035674,23.780422,1.739195
BBC1,0.9992185755749051,0.9997754827121689,24.018791,0.9875123,24.066319,0.99647343
BBP1,0.10359455235543648,0.08688819039066008,16.328236,0.63466126,16.242706,0.63004065
BCD1,0.7988390265684304,0.8062415806017064,17.194252,1.1212276,17.124384,1.0828617
BCH1,0.9979906229068989,0.998652896273013,22.316328,0.68190527,22.306198,0.6964229
BCH2,0.969077919178388,0.9782218230803772,19.142223,0.7692468,19.113499,0.77238196
BCK1,0.23509711989283322,0.21374045801526717,14.626251,1.3653859,14.526734,1.3845339
BCK2,0.5258986380888592,0.5572519083969466,17.508148,0.88256496,17.410707,0.89621705
BCP1,0.9772270596115205,0.99034575662326,21.670658,0.6177591,21.70061,0.6646124
BCS1,0.9764456351864256,0.991692860350247,20.178543,0.9207921,20.427946,0.8951361
BCY1,1.0,1.0,24.474014,0.5609217,24.502077,0.5863901
BDF1,0.9896182183523108,0.9966322406825325,22.210438,0.42241135,22.186815,0.38569248
BDF2,0.43212770707747267,0.4501571621014818,16.661001,1.1612318,16.628006,1.228857
BDH1,0.993636972538513,0.9982038616973506,23.635817,0.817399,23.692104,0.7769002
BDH2,0.7944853762000447,0.8551863493488998,20.624348,1.17531,20.779737,1.2838938
BDP1,0.9173922750613976,0.9039066008082622,18.824755,0.7345054,18.849262,0.7298771
BDS1,0.1351864255414155,0.07319263583295914,16.952307,0.72563547,16.92755,0.6840361
BEM1,0.964166108506363,0.9402784014369107,20.276968,0.8002566,20.124979,0.7889812
BEM2,0.9821388702835454,0.9943870678042209,21.501635,0.94976145,21.49041,0.97246504
BEM3,0.9018754186202277,0.8679838347552762,19.979937,0.743396,19.90504,0.7324756
BEM4,0.9736548336682295,0.9764256847777278,19.482601,0.623258,19.397556,0.62995756
BER1,0.6825184192900201,0.6511001347103726,19.090397,0.88296044,19.018894,0.83200735
BET1,0.7046215673141326,0.6697350696003592,19.679781,1.2518847,19.858475,1.1313446
BET2,0.9850413038624694,0.9905702739110912,20.616611,0.9026784,20.572214,0.9258646
BET3,0.9851529359231972,0.9887741356084419,22.054369,0.6631299,22.059658,0.68618286
BET4,0.9829202947086403,0.9934889986528963,21.167025,0.6168776,21.148853,0.60584396
BET5,0.08852422415717794,0.07678491243825775,17.613651,0.8953742,17.599655,0.84418917
BFA1,0.04565751283768699,0.04153569824876516,17.409931,0.9153882,17.347912,0.90463513
BFR1,1.0,1.0,25.256615,0.49482757,25.282145,0.47530153
BFR2,0.9954230855101586,0.9975303098338572,21.79008,0.8095834,21.78994,0.7953239
BGL2,1.0,1.0,26.74173,0.5954718,26.719006,0.57763976
BI2,0.4531145344943068,0.40076335877862596,21.899336,2.0455134,22.490082,2.0088441
BI4,0.6494753293145792,0.655590480466996,21.716507,1.0557975,22.014576,1.1730721
BIG1,0.39607055146238,0.3441850022451729,18.463823,0.966578,18.342232,0.97971714
BIK1,0.9162759544541192,0.8922317018410417,19.130745,0.57922417,19.08283,0.6024545
BIM1,0.9549006474659523,0.9564436461607544,20.514977,1.2591923,20.670519,1.2535735
BIO2,0.9937486045992409,0.997305792546026,22.809216,0.7110161,22.734219,0.6394946
BIO3,0.9888367939272159,0.9919173776380781,24.08534,1.1930043,23.694765,1.1938088
BIO4,0.9924090198705068,0.9952851369555455,24.35671,1.3575888,24.07334,1.3653461
BIO5,0.05737887921411029,0.03547373147732375,16.154861,0.7411952,15.982676,0.5925215
BIR1,0.028577807546327307,0.027391109115401886,15.136564,0.7602908,15.027472,0.7832597
BIT2,0.33177048448314356,0.31814099685675795,15.842729,0.7848653,15.817692,0.8567154
BIT61,0.5455458807769591,0.47171082173327344,16.592161,0.68431914,16.68448,0.7200082
BLI1,0.2889037731636526,0.22788504714863045,19.897863,0.9330591,19.822985,0.8858397
BLM10,0.9755525787006029,0.9892231701841042,21.469278,0.9703149,21.683506,1.0315988
BLS1,0.11364143782094217,0.06645711719802425,16.47798,2.7951152,16.565323,2.7628758
BMH1,1.0,1.0,27.864586,0.665545,27.96597,0.6484135
BMH2,0.9998883679392722,1.0,26.310886,1.0550795,26.161785,1.015003
BMS1,0.9939718687206965,0.9982038616973506,22.680634,0.77304614,22.719421,0.7815092
BMT2,0.37452556374190665,0.33520431073192636,17.07737,0.98311317,17.03146,0.96773577
BMT5,0.7390042420183076,0.7337224966322407,18.329721,1.2403773,18.53154,1.1758428
BMT6,0.7632283991962492,0.7162101481814099,18.694733,1.1997799,18.69221,1.1703304
BNA1,0.997209198481804,0.9984283789851819,23.50624,0.8952352,23.46768,0.8963655
BNA2,0.7277294038847957,0.5177368657386618,18.873306,0.8939597,18.593025,0.85610574
BNA3,0.9994418396963608,0.9997754827121689,23.608242,0.80501807,23.464682,0.93769586
BNA4,0.9930788122348738,0.9975303098338572,23.218029,0.74249977,23.152308,0.5919698
BNA5,0.9889484259879437,0.9966322406825325,22.811556,0.885614,22.674196,0.9323353
BNA6,0.9964277740567091,0.9979793444095195,23.611914,0.70283717,23.492544,0.7068909
BNA7,0.9811341817369948,0.9905702739110912,20.387392,0.7381245,20.178345,0.72255844
BNI1,0.9811341817369948,0.9925909295015716,19.629986,0.92529005,19.593601,0.88593256
BNI4,0.9012056262558606,0.8500224517287831,18.070105,0.46314865,18.045816,0.4666747
BNI5,0.9685197588747488,0.9521778176919623,20.529053,0.9230529,20.45196,0.9160102
BNR1,0.1582942621120786,0.1297709923664122,18.155424,0.97754514,18.177359,0.95120627
BOI1,0.9636079482027238,0.9488100583744948,19.241774,0.5701663,19.27927,0.57266086
BOI2,0.9855994641661086,0.9961832061068703,20.49948,0.46017307,20.546837,0.44109273
BOL1,0.6111855324849297,0.5350246969016614,18.16841,1.642092,18.128977,1.7189109
BOL2,0.3275284661754856,0.27323753929052536,18.994637,1.1773723,18.944365,1.2061989
BOL3,0.7218129046662202,0.7698697799730579,19.203466,0.8799058,19.072323,0.9248714
BOP2,0.38691672248269704,0.39762011674898967,19.074677,1.0043188,19.207573,0.9151073
BOP3,0.13049787899084617,0.09991019308486754,17.448507,1.0344275,17.241358,1.0302304
BOR1,0.07256083947309667,0.06511001347103727,17.14309,0.9621663,17.142866,1.0478016
BOS1,0.9863808885912034,0.9943870678042209,22.074394,0.7095555,22.102188,0.7106657
BPH1,0.627037285108283,0.6506511001347104,17.274897,0.9736184,17.267006,0.914008
BPL1,0.9897298504130386,0.9975303098338572,22.168758,0.54017967,22.10281,0.6199963
BPT1,0.9809109176155392,0.9923664122137404,21.879997,0.79139054,21.776066,0.6284452
BRE1,0.9855994641661086,0.9943870678042209,21.458445,0.63886535,21.387781,0.65084827
BRE2,0.9603706184416164,0.9528513695554558,20.237123,0.7015892,20.16426,0.70519125
BRE4,0.6050457691448984,0.5929501571621015,19.48553,2.026669,19.514582,2.035001
BRE5,0.9861576244697478,0.9822631342613382,20.814005,0.68563825,20.535187,0.76671326
BRF1,0.8663764233087743,0.8192635832959138,19.242323,0.9967708,19.254358,0.9664661
BRL1,0.2432462603259656,0.24247867085765604,16.199097,0.7138383,16.192745,0.6903007
BRN1,0.8404777852199151,0.8069151324651999,18.09548,0.75134486,18.06261,0.74805933
BRO1,0.9926322839919625,0.997305792546026,21.627342,0.4381433,21.601076,0.4540637
BRR1,0.18865818263005135,0.22047597665020208,15.98634,0.92293274,16.02763,0.882083
BRR2,0.9862692565304756,0.9928154467894028,20.692108,1.0376397,20.74852,1.029636
BRR6,0.37854431792810894,0.3289178266726538,14.938664,0.91925645,14.939577,0.90405625
BRX1,0.9968743022996205,0.9984283789851819,23.782223,0.61740726,23.835491,0.6562494
BSC1,0.15706630944407235,0.08531656937584194,21.500582,1.2100737,21.226227,1.1594228
BSC2,0.12982808662647913,0.1389762011674899,16.167183,0.7907026,16.211672,0.85735923
BSC5,0.01283768698370172,0.007184553210597216,16.05441,1.4906309,15.922491,1.5886626
BSC6,0.4714221924536727,0.4272563987427032,15.33137,0.89646775,15.361985,0.8777669
BSD2,0.1452333110069212,0.11719802424786709,17.954008,0.8321923,18.023857,0.76945055
BSP1,0.7371064969859343,0.6697350696003592,18.602041,1.5397598,18.583797,1.5098827
BST1,0.23141326188881448,0.19398293668612482,16.338615,0.8345144,16.33401,0.81001383
BTN2,0.10437597678053137,0.13493488998652897,19.22617,1.1303449,19.90512,1.8275522
BTS1,0.9397186872069658,0.8599012123933543,18.892452,1.3907005,18.80538,1.294953
BUB1,0.07568653717347622,0.06645711719802425,14.85141,1.572304,14.955429,1.5505519
BUB2,0.33444965394061177,0.3493488998652896,16.702982,0.54560965,16.825157,0.6684002
BUB3,0.875753516409913,0.852492141894926,19.032482,0.6741959,18.998919,0.6790589
BUD13,0.6363027461486939,0.6396497530309834,18.874807,1.4243205,18.8855,1.4987339
BUD14,0.7863362357669123,0.7317018410417602,18.408947,1.2264535,18.464079,1.1963271
BUD16,0.5031256977003795,0.42007184553210597,20.079338,0.9458705,20.098095,0.94366527
BUD17,0.9406117436927885,0.9508307139649753,19.725546,1.0227497,19.70595,1.0091634
BUD2,0.9639428443849073,0.979344409519533,18.417028,0.6496189,18.456873,0.63362634
BUD20,0.9771154275507926,0.9788953749438707,21.400667,1.2276826,21.488344,1.2539402
BUD21,0.9763340031256977,0.9815895823978447,19.613766,0.9389612,19.693783,0.9005919
BUD22,0.9008707300736771,0.8221823080377189,20.222605,0.6758047,20.11754,0.67778224
BUD23,0.8120116097343157,0.8125280646609789,19.678316,0.7577134,19.842535,0.8126985
BUD27,0.9498772047331994,0.9492590929501572,19.76676,1.2562444,19.622147,1.1939477
BUD3,0.8772047331993749,0.8266726537943422,18.681135,1.4606501,18.684402,1.4145998
BUD30,0.009823621344050012,0.01594072743601257,20.060879,0.798204,20.277882,0.7683864
BUD31,0.5048001786112971,0.5035922766052986,17.78905,0.85815835,17.925035,0.7996445
BUD32,0.9959812458137978,0.995958688819039,20.83055,0.93085873,20.8293,0.9195144
BUD4,0.6997097566421077,0.6558149977548271,17.863443,0.6191508,17.927992,0.6130104
BUD5,0.20741236883232864,0.2056578356533453,17.114975,0.48285908,17.139668,0.46349812
BUD6,0.9773386916722483,0.9845083071396498,20.563536,0.86887723,20.456392,0.88024867
BUD7,0.9640544764456351,0.9744050291872475,19.772932,0.52721184,19.727425,0.5182067
BUD8,0.05112748381335119,0.04692411315671307,17.282991,0.81908196,17.257364,0.84506613
BUD9,0.05749051127483813,0.046250561293219576,14.768204,0.8354522,14.75438,0.84995115
BUG1,0.9589194016521545,0.9649753030983386,20.313824,0.6164712,20.324345,0.67393196
BUL1,0.9741013619111408,0.9703637180062865,20.30327,0.69492453,20.178045,0.6809799
BUL2,0.9726501451216789,0.9854063762909744,19.518229,0.6545103,19.555124,0.66438705
BUR2,0.9363697253851306,0.9288280197575214,20.118687,0.9481698,20.177074,0.9469832
BUR6,0.948760884125921,0.9694656488549618,20.213102,0.95252794,20.111532,0.9524819
BXI1,0.4700826077249386,0.5237988325101033,19.952837,1.1360756,20.108797,1.2402847
BYE1,0.8874748827863362,0.938033228558599,19.243376,1.1505653,19.403246,1.1992071
BZZ1,0.9784550122795267,0.9934889986528963,19.635845,0.7726426,19.696608,0.76941055
CAB1,0.9851529359231972,0.9941625505163898,20.910557,0.5051977,20.925016,0.4982392
CAB2,0.9931904442956017,0.9970812752581949,22.301657,0.6954348,22.358017,0.69183236
CAB3,0.9802411252511721,0.9896722047597665,20.250559,0.6581362,20.157066,0.70039517
CAB4,0.9823621344050011,0.9898967220475977,21.659004,0.7156259,21.697266,0.7396214
CAB5,0.9321277070774726,0.9142343960484958,18.608707,0.64214396,18.674994,0.6735266
CAC2,0.939607055146238,0.9373596766951056,19.77385,1.0488503,19.801628,0.95998996
CAD1,0.06865371734762224,0.10754378087112708,15.373173,0.6523856,15.295313,0.59397024
CAF120,0.9209645010046885,0.818140996856758,18.392729,1.3442461,18.324633,1.2976096
CAF130,0.6639874972091985,0.60619667714414,16.229824,0.8586353,16.226505,0.83076817
CAF16,0.9976557267247154,0.9995509654243376,22.353071,0.5555547,22.429413,0.56510234
CAF20,0.981692342040634,0.9842837898518186,22.05557,0.91990906,21.984287,0.91748774
CAF4,0.8250725608394731,0.8114054782218231,18.238586,1.0467689,18.271505,1.0273938
CAF40,0.9807992855548113,0.9887741356084419,20.806799,0.820698,21.00286,0.8028668
CAJ1,0.993636972538513,0.9975303098338572,22.582766,0.5270459,22.730675,0.51608956
CAK1,0.882786336235767,0.8976201167489897,18.924238,1.1729822,19.035345,1.1722988
CAM1,0.9997767358785443,1.0,25.489042,0.46577054,25.50871,0.46181804
CAN1,0.6850859566867604,0.7016165244723844,18.575464,0.86735517,18.61946,0.86045504
CAP1,0.9998883679392722,1.0,23.720654,0.7043248,23.744196,0.7441821
CAP2,0.9984371511498102,0.9991019308486754,23.70659,0.600079,23.724686,0.6677828
CAR1,0.999330207635633,0.9991019308486754,24.649145,0.7615743,24.314222,0.66155213
CAR2,1.0,1.0,25.098034,0.5510417,25.18479,0.47289744
CAT2,0.9483143558830096,0.96138302649304,23.173672,1.4751269,23.27938,1.528179
CAT5,0.9890600580486716,0.9964077233947014,21.479425,0.74986356,21.60945,0.70568687
CAT8,0.7048448314355883,0.6984732824427481,18.78576,0.88251346,18.763655,0.95431066
CAX4,0.439607055146238,0.42523574315222273,19.65712,0.8145084,19.648169,0.8025498
CBC2,0.9989953114534494,0.9995509654243376,22.838854,0.5577395,22.893261,0.55234367
CBF1,0.9837017191337352,0.9941625505163898,21.6705,1.0426974,21.668762,1.0226223
CBF2,0.9570216566197812,0.9550965424337674,18.266434,0.9941241,18.247402,0.9589778
CBF5,0.9997767358785443,0.9997754827121689,24.481184,0.7015059,24.571081,0.69480735
CBK1,0.9824737664657289,0.9851818590031433,20.94256,0.8865575,20.875431,0.9093275
CBP1,0.5332663540968966,0.4811405478221823,17.10906,0.73329264,17.168224,0.73596454
CBP2,0.9479794597008261,0.9555455770094298,19.78213,0.9538009,19.809399,0.91196483
CBP3,0.9957579816923421,0.9991019308486754,22.658432,0.5999826,22.859003,0.59551865
CBP4,0.9256530475552579,0.9449932644813651,20.615417,0.9344845,20.744574,0.9981743
CBP6,0.992967180174146,0.9977548271216884,22.351446,0.631758,22.425995,0.59027135
CBR1,0.9995534717570886,0.9997754827121689,24.396984,0.70541805,24.356142,0.6848935
CBS1,0.3810002232641215,0.439380332285586,15.851369,1.0264986,16.20343,1.0848763
CBS2,0.693793257423532,0.6800628648405928,18.270586,0.713912,18.341906,0.7603665
CBT1,0.38423755302522883,0.35361472833408175,18.958263,0.6463269,18.986607,0.64397913
CCA1,0.16834114757758428,0.16816344858554108,21.483921,0.80185926,21.467022,0.74944144
CCC1,0.9931904442956017,0.9979793444095195,22.700232,0.7758238,22.91743,0.7084526
CCC2,0.7760660861799509,0.7171082173327347,18.336535,0.94306314,18.238089,0.8514143
CCE1,0.5813797722705961,0.5307588684328693,18.143866,0.71126163,18.196974,0.69647145
CCH1,0.49642777405670907,0.4755276156264032,18.37241,0.98909944,18.370266,0.95513713
CCL1,0.9830319267693681,0.9939380332285586,19.855646,0.4971642,19.894962,0.5363769
CCM1,0.9704175039071221,0.9851818590031433,18.787794,0.67959774,18.893936,0.63984674
CCP1,0.9909578030810449,0.9977548271216884,22.536024,0.7585782,22.556889,0.82662725
CCR4,0.9963161419959813,0.9984283789851819,22.161318,0.58770156,22.183235,0.59638476
CCS1,0.9542308551015852,0.9820386169735069,21.32838,1.0651355,21.639103,0.9688684
CCT2,0.9997767358785443,0.9995509654243376,24.47874,0.50492877,24.45697,0.49225122
CCT3,0.9998883679392722,0.9997754827121689,24.39684,0.4128909,24.323446,0.4245896
CCT4,0.9997767358785443,1.0,24.186459,0.49177307,24.168983,0.4877249
CCT5,0.9998883679392722,1.0,25.592957,0.5257189,25.614773,0.51704484
CCT6,0.9994418396963608,0.9995509654243376,24.0782,0.40031657,24.090666,0.38178906
CCT7,0.9998883679392722,1.0,24.30774,0.51597196,24.306273,0.48299426
CCT8,0.9998883679392722,1.0,24.644842,0.6180922,24.656769,0.6209482
CCW12,0.6112971645456575,0.6668163448585541,19.261684,2.1988833,19.56959,2.1508353
CCW14,0.3748604599240902,0.3524921418949259,17.017231,0.956819,17.185528,1.019047
CCZ1,0.6428890377316365,0.5801526717557252,17.506767,1.0506498,17.474464,0.9594029
CDA2,0.0,0.0,,,,
CDC1,0.9751060504576915,0.9912438257745847,21.281973,0.6266334,21.290571,0.6235505
CDC10,0.9991069435141773,0.9991019308486754,23.745684,0.6503095,23.72351,0.63064367
CDC11,0.9928555481134181,0.9979793444095195,23.18396,0.7003824,23.182638,0.6895932
CDC12,0.9991069435141773,0.9991019308486754,23.772026,0.30329275,23.791674,0.2832169
CDC123,0.7030587184639429,0.6872474180511899,19.014452,1.0757031,19.101847,1.0366418
CDC13,0.5516856441169904,0.5197575213291423,16.623037,1.0502542,16.678225,0.9758221
CDC14,0.9975440946639875,0.9984283789851819,21.17085,0.967976,21.264378,0.924732
CDC15,0.7812011609734316,0.7427031881454872,17.221272,0.6829432,17.20981,0.6832826
CDC16,0.9099129269926323,0.8904355635383925,18.429886,0.8600561,18.446014,0.79585516
CDC19,1.0,1.0,29.978508,0.5266818,30.001429,0.5494736
CDC20,0.4839249832551909,0.46632240682532555,21.536137,1.4108427,21.462412,1.3206888
CDC21,0.9855994641661086,0.9948361023798833,22.095982,0.6604579,22.09107,0.62717557
CDC23,0.575128376869837,0.5873372249663225,17.668715,1.0258282,17.72895,1.0083859
CDC24,0.9832551908908238,0.9887741356084419,20.099504,0.5016626,20.04644,0.50069416
CDC25,0.9467515070328199,0.9663224068253256,19.562536,0.9491066,19.642174,0.9608107
